Bodmer8Reading,Relation,DifferingReading
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.15@ἐστι[2],disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:1.propositions.15@ἐστιν[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.15@περιγεγραμμένη,agrees,urn:cts:greekLit:tlg0552.tlg001.msE:1.propositions.15@περιγεγραμμένη
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.17@ἐστὶ,agrees,urn:cts:greekLit:tlg0552.tlg001.msA:1.propositions.17@ἐστὶ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.18@ἐστὶ[1],disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:1.propositions.18@ἐστὶν[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.1@ἐισὶ,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.lemmata.1@ἐισὶν
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.15@ἔχει[1],agrees,urn:cts:greekLit:tlg0552.tlg001.msA:1.propositions.15@ἔχει[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.15@περιγεγραμμένη,disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:1.propositions.15@περιγεγραμμένω
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.15@ἔχει[2],agrees,urn:cts:greekLit:tlg0552.tlg001.msD:1.propositions.15@ἔχει[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.15@περιγεγραμμένη,disagrees,urn:cts:greekLit:tlg0552.tlg001.msC:1.propositions.15@περιγεγραμμένω
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.18@ΑΛ,agrees,urn:cts:greekLit:tlg0552.tlg001.msC:1.propositions.18@ΑΛ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.18@Θ,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.propositions.18@ΚΘ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.1@ἔχουσι,disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:1.lemmata.1@ἔχουσιν
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.2@οὗ[3],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.lemmata.2@οὕτως[3]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.15@ἔχει[1],disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:1.propositions.15@ἔχειν[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.15@ἔχει[2],disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:1.propositions.15@ἔχειν[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.15@ἔχει[1],disagrees,urn:cts:greekLit:tlg0552.tlg001.msC:1.propositions.15@ἔχειν[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.15@ἔχει[2],disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:1.propositions.15@ἔχειν[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.15@ἔχει[2],disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:1.propositions.15@ἔχειν[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.15@ἐλάσσω,disagrees,urn:cts:greekLit:tlg0552.tlg001.msD:1.propositions.15@ἐλάσσονα
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.15@ἐλάσσω,disagrees,urn:cts:greekLit:tlg0552.tlg001.msH:1.propositions.15@ἐλάσσονα
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.16@Εαντὸς,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.propositions.16@Παντὸς
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.17@ἐστὶ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msC:1.propositions.17@ἐστὶν
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.18@ΑΛ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:1.propositions.18@ΑΗ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.18@ἐστὶ[2],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.propositions.18@ἐστὶν[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.1@ἔχουσι,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:1.lemmata.1@ἔχουσιν
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.2@ΔΘ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:1.lemmata.2@ΕΘ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.2@ΔΘ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:1.lemmata.2@ΕΘ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.3@τοῦ,agrees,urn:cts:greekLit:tlg0552.tlg001.msA:1.lemmata.3@τοῦ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.3@τοῦ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msC:1.lemmata.3@τῶν
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.4@ΒΔΕ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:1.lemmata.4@ΔΒΕ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.4@τὸ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:1.lemmata.4@ὁ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.5@τῶ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:1.lemmata.5@τῆ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.15@ἔχει[1],disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:1.propositions.15@ἔχειν[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.15@ἔχει[2],disagrees,urn:cts:greekLit:tlg0552.tlg001.msC:1.propositions.15@ἔχειν[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.15@ἔχει[2],disagrees,urn:cts:greekLit:tlg0552.tlg001.msG:1.propositions.15@ἔχειν[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.15@ἐλάσσω,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:1.propositions.15@ἐλάσσονα
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.15@ἐλάσσω,disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:1.propositions.15@ἐλάσσονα
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.16@ΒΑ,disagrees,"urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.propositions.16@Β, Ε"
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.17@ἐστὶ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:1.propositions.17@ἐστὶν
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.18@ΑΛ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:1.propositions.18@ΑΗ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.1@ἔχουσι,disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:1.lemmata.1@ἔχουσιν
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.2@μέτρου,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.lemmata.2@κέντρου
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.2@ΔΘ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msC:1.lemmata.2@ΕΘ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.2@ἰσοσκελῆς,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.lemmata.2@ἰσοσκελοῦς
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.4@τῆ,agrees,urn:cts:greekLit:tlg0552.tlg001.msA:1.lemmata.4@τῆ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.4@τὸ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:1.lemmata.4@ὁ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.5@τῶ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:1.lemmata.5@τῆ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.15@περιγεγραμμένη,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:1.propositions.15@περιγεγραμμένω
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.2@κάθετον,agrees,urn:cts:greekLit:tlg0552.tlg001.msA:1.lemmata.2@κάθετον
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.2@κάθετον,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:1.lemmata.2@καθέτω
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.15@ἐλάσσω,disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:1.propositions.15@ἐλάσσονα
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.18@ἐτυχε,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.propositions.18@ἐτυχεν
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.2@ὦσι,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.lemmata.2@ὦσιν
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.3@ἠγμένην,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:1.lemmata.3@ἠγμένη
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.3@ΑΒ,agrees,urn:cts:greekLit:tlg0552.tlg001.msA:1.lemmata.3@ΑΒ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.3@ΑΒ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:1.lemmata.3@ΑΒΓ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.3@πιφάνεια,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.lemmata.3@ἐπιφάνεια
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.4@τὸ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:1.lemmata.4@ὁ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.5@κώνου κύκλος,agrees,urn:cts:greekLit:tlg0552.tlg001.msA:1.lemmata.5@κώνου κύκλος
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.5@κώνου κύκλος,disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:1.lemmata.5@κύκλου κῶνος
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.6@ΑΕΖ ΒΗΘ ΓΜΝ ΔΛ ΚΑ,agrees,urn:cts:greekLit:tlg0552.tlg001.msA:1.lemmata.6@ΑΕΖ ΒΗΘ ΓΜΝ ΔΛ ΚΑ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.6@ΑΘ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:1.lemmata.6@ΑΟ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.6@οὗ[2],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.lemmata.6@οὕτως[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.6@ΗΓ[2],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.lemmata.6@ΗΥ[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.6@ΝΓ[1],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.lemmata.6@ΝΥ[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.6@ΓΦ[2],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.lemmata.6@ΥΦ[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.6@ΗΓ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msC:1.lemmata.6@ΚΓ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.7@ΑΒΓ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:1.lemmata.7@ΑΒΓΔ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.15@ἐλάσσω,disagrees,urn:cts:greekLit:tlg0552.tlg001.msG:1.propositions.15@ἐλάσσονα
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.15@ἐστι[3],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.propositions.15@ἐστιν[3]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.17@ἐστὶ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:1.propositions.17@ἐστὶν
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.18@ΑΛ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:1.propositions.18@ΑΗ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.18@ΔΚ,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.propositions.18@ΔΛ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.1@τοῦ ἴσου κώνου,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.lemmata.1@τῶν ἴσων κώνων
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.1@ἔχουσι,disagrees,urn:cts:greekLit:tlg0552.tlg001.msC:1.lemmata.1@ἔχουσιν
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.2@ΔΘ,agrees,urn:cts:greekLit:tlg0552.tlg001.msA:1.lemmata.2@ΔΘ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.2@ΔΘ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:1.lemmata.2@ΕΘ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.3@τοῦ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:1.lemmata.3@τῶν
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.4@μὲν Ξ,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.lemmata.4@ΜΝΞ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.4@ΒΔΕ,agrees,urn:cts:greekLit:tlg0552.tlg001.msB:1.lemmata.4@ΒΔΕ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.5@τῶ,agrees,urn:cts:greekLit:tlg0552.tlg001.msC:1.lemmata.5@τῶ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.6@ΑΘ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:1.lemmata.6@ΑΟ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.6@ΑΘ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:1.lemmata.6@ΑΟ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.6@οὗ[3],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.lemmata.6@οὕτως[3]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.6@ΗΓ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:1.lemmata.6@ΚΓ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.18@ΑΛ,agrees,urn:cts:greekLit:tlg0552.tlg001.msA:1.propositions.18@ΑΛ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.18@ἐστὶ[1],disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:1.propositions.18@ἐστὶν[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.1@ἔχουσι,agrees,urn:cts:greekLit:tlg0552.tlg001.msA:1.lemmata.1@ἔχουσι
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.2@οὗ[2],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.lemmata.2@οὕτως[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.3@ΑΒ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:1.lemmata.3@ΑΒΓ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.3@οὗ[3],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.lemmata.3@οὕτως[3]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.3@οὗ[6],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.lemmata.3@οὕτως[6]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.3@κώνου,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.lemmata.3@κώνων
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.4@τῆ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:1.lemmata.4@τῆς
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.5@ΒΔ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msA:1.lemmata.5@ΒΑ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.7@περὶ,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.lemmata.7@παρὰ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.7@εἰσὶ,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.lemmata.7@εἰσὶν
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.2@οὗ[1],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.lemmata.2@οὕτως[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.3@οὗ[2],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.lemmata.3@οὕτως[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.3@οὗ[5],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.lemmata.3@οὕτως[5]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.4@ἐστὶ,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.lemmata.4@ἐστὶν
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.5@ΒΔ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:1.lemmata.5@ΒΑ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.6@ΑΕΖ ΒΗΘ ΓΜΝ ΔΛ ΚΑ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:1.lemmata.6@ΑΕΖ ΒΗΘ ΓΜΝ ΔΛ Κ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.7@τουτοῦ,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.lemmata.7@τοῦ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.7@οὗ[3],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.lemmata.7@οὕτως[3]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.7@ὅτι,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.lemmata.7@ἐστιν
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.3@ἠγμένην,agrees,urn:cts:greekLit:tlg0552.tlg001.msB:1.lemmata.3@ἠγμένην
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.3@ἠγμένην,disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:1.lemmata.3@ἠγμένη
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.3@ΑΒ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:1.lemmata.3@ΑΒΓ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.3@τοῦ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:1.lemmata.3@τῶν
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.4@τῆ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:1.lemmata.4@τῆς
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.4@ΒΔΕ,agrees,urn:cts:greekLit:tlg0552.tlg001.msA:1.lemmata.4@ΒΔΕ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.5@κώνου κύκλος,disagrees,urn:cts:greekLit:tlg0552.tlg001.msC:1.lemmata.5@κύκλου κῶνος
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.5@ΕΖ,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.lemmata.5@ΕΒΖ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.6@ὁμοιοῦν,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.lemmata.6@ὁμοιαοῦν
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.6@ΑΕΖ ΒΗΘ ΓΜΝ ΔΛ ΚΑ,agrees,urn:cts:greekLit:tlg0552.tlg001.msB:1.lemmata.6@ΑΕΖ ΒΗΘ ΓΜΝ ΔΛ ΚΑ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.6@ΑΘ,agrees,urn:cts:greekLit:tlg0552.tlg001.msA:1.lemmata.6@ΑΘ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.6@ΓΤ[2],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.lemmata.6@ΥΤ[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.6@ΝΓ[2],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.lemmata.6@ΝΥ[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.6@ΗΓ,agrees,urn:cts:greekLit:tlg0552.tlg001.msA:1.lemmata.6@ΗΓ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.7@ΑΒΓ,agrees,urn:cts:greekLit:tlg0552.tlg001.msB:1.lemmata.7@ΑΒΓ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.7@εἰσι,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.lemmata.7@εἰσιν
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.3@τοῦ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:1.lemmata.3@τῶν
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.4@ΘΚΑ,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.lemmata.4@ΘΚΛ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.5@τῶ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:1.lemmata.5@τῆ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.6@ΞΛ,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.lemmata.6@ΖΛ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.4@τῆ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:1.lemmata.4@τῆς
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.4@τὸ,agrees,urn:cts:greekLit:tlg0552.tlg001.msA:1.lemmata.4@τὸ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.5@κώνου κύκλος,disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:1.lemmata.5@κύκλου κῶνος
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.5@ΒΔ,agrees,urn:cts:greekLit:tlg0552.tlg001.msC:1.lemmata.5@ΒΔ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.7@οὗ[4],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.lemmata.7@οὕτως[4]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.8@γεγραμμένου,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.lemmata.8@γεγραμμένων
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.8@τῆ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:1.lemmata.8@τὴν
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.4@ΠΡ,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.lemmata.4@ΟΠΡ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.4@ΒΔΕ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msC:1.lemmata.4@ΔΒΕ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.5@ΒΔ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:1.lemmata.5@ΒΑ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.5@ΠΡ,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.lemmata.5@ΟΠΡ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.6@ΑΕΖ ΒΗΘ ΓΜΝ ΔΛ ΚΑ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:1.lemmata.6@ΑΕΖ ΒΗΘ ΓΜΝ ΔΛ Κ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.6@ΖΗ,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.lemmata.6@ΖΚ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.7@ΑΒΓ,agrees,urn:cts:greekLit:tlg0552.tlg001.msA:1.lemmata.7@ΑΒΓ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.7@ΑΒΓ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:1.lemmata.7@ΑΒΓΔ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.7@οὗ[2],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.lemmata.7@οὕτως[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.4@ΒΔΕ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:1.lemmata.4@ΔΒΕ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.4@ἡ,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.lemmata.4@ὁ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.5@κώνου κύκλος,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:1.lemmata.5@κύκλου κῶνος
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.5@ἐστὶ,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.lemmata.5@ἐστὶν
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.6@ΑΘ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msC:1.lemmata.6@ΑΟ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.6@οὗ[1],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.lemmata.6@οὕτως[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.6@ΗΓ[1],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.lemmata.6@ΗΥ[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.6@ΓΤ[1],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.lemmata.6@ΥΤ[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.6@ΓΦ[1],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.lemmata.6@ΥΦ[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.6@ΗΓ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:1.lemmata.6@ΚΓ
